,season,firstName,lastName,position,origin,destination,transferDate,eligibility,rating,stars
1497,2025,Joshua,Goines,TE,Tulane,New Mexico State,2025-05-11 19:57:00+00:00,Immediate,0.83,3.0
1498,2025,Syncere,Massey,DL,Texas Southern,Sacramento State,2025-04-22 20:25:00+00:00,Immediate,,3.0
1499,2025,DJ,Warnell Jr.,S,North Texas,Nevada,2025-04-30 19:18:00+00:00,Immediate,0.83,3.0
1500,2025,Andres,Dewerk,OT,App State,Ohio,2025-05-04 00:02:00+00:00,Immediate,0.81,3.0
1501,2025,Noah,King,CB,Kansas State,Colorado,2025-05-01 00:13:00+00:00,Immediate,0.9,4.0
1502,2025,Kyle,Cunanan,K,California,Nebraska,2025-04-24 21:19:00+00:00,Immediate,0.79,2.0
1503,2025,Donovan,Haslam,IOL,Austin Peay,West Virginia,2025-04-22 22:56:00+00:00,Immediate,0.84,3.0
1504,2025,Marc,Nave Jr.,IOL,Kentucky,Purdue,2025-04-22 20:47:00+00:00,Immediate,0.85,3.0
1505,2025,Larry,Johnson III,OT,Tennessee,Colorado,2025-04-21 22:19:00+00:00,Immediate,0.87,3.0
1506,2025,Blake,Boenisch,DL,Rice,,2025-05-02 02:27:06+00:00,Withdrawn,,3.0
1507,2025,Jer'Michael,Carter,WR,McNeese,Oklahoma,2025-04-21 17:49:00+00:00,Immediate,0.87,3.0
1508,2025,Lance,Mason,TE,Missouri State,Wisconsin,2025-04-25 21:01:00+00:00,Immediate,0.86,3.0
1509,2025,Brandon,Buckhaulter,WR,Western Kentucky,UL Monroe,2025-05-24 05:54:00+00:00,Immediate,0.83,3.0
1510,2025,Calvin,Johnson II,WR,Northwestern,Tulsa,2025-04-26 00:41:00+00:00,Immediate,0.82,3.0
1511,2025,Sterling,Lane II,EDGE,Arizona,Boise State,2025-04-22 15:35:00+00:00,Immediate,0.87,3.0
1512,2025,Maruio,White Jr.,EDGE,Tulsa,,2025-04-28 22:22:18+00:00,Withdrawn,,3.0
1513,2025,Terrill,Davis,WR,Central Oklahoma,Oklahoma State,2025-04-24 13:58:00+00:00,Immediate,0.88,3.0
1514,2025,Jamario,Clements,RB,Duquesne,Wake Forest,2025-04-28 17:24:00+00:00,Immediate,0.85,3.0
1515,2025,Josh,Richards,WR,Maryland,Arkansas-Pine Bluff,2025-05-12 02:02:00+00:00,Immediate,,3.0
1516,2025,Devin,Robinson,S,Tulsa,,2025-06-08 05:22:05+00:00,Withdrawn,,3.0
1517,2025,Kadinn,Morris,TE,Western Michigan,Southern Miss,2025-04-20 00:18:00+00:00,Immediate,0.81,3.0
1518,2025,Khristian,Dunbar-Hawkins,CB,UCLA,North Carolina,2025-05-03 00:20:00+00:00,Immediate,0.85,3.0
1519,2025,Xavier,Miles,DL,Syracuse,Charlotte,2025-04-29 14:19:00+00:00,Immediate,0.81,3.0
1520,2025,Collin,Westfelt,LS,Jacksonville State,,2025-01-29 15:48:18+00:00,Withdrawn,,
1521,2025,Grant,Reddick,K,UCF,,2025-04-23 16:24:00+00:00,Immediate,,2.0
1522,2025,Jailen,Holmes,WR,Oregon State,UAB,2025-04-25 05:00:00+00:00,Immediate,0.81,3.0
1523,2025,Tyrese,Hunt-Thompson,WR,Ferris State,North Texas,2025-05-05 20:42:00+00:00,Immediate,0.83,3.0
1524,2025,Jonny,Sorensen,QB,Bowling Green,,2025-04-25 18:44:00+00:00,Immediate,,3.0
1525,2025,Nick,Esposito,DL,Western Michigan,Northwest Missouri St,2025-05-30 18:04:00+00:00,Immediate,,
1526,2025,DonTerry,Russell,EDGE,Mississippi State,Texas State,2025-05-01 01:25:00+00:00,Immediate,0.85,3.0
1527,2025,Romario,Noel,S,Baylor,Abilene Christian,2025-04-23 00:59:00+00:00,Immediate,,3.0
1528,2025,Nitro,Tuggle,WR,Georgia,Purdue,2025-04-21 23:26:00+00:00,Immediate,0.87,3.0
1529,2025,Ta'Derius,Collins,EDGE,Indiana,Texas State,2025-04-24 00:45:00+00:00,Immediate,,3.0
1530,2025,Andre,Davis,WR,Kansas State,,2025-04-23 20:20:00+00:00,Immediate,,3.0
1531,2025,Ty,Banco,IOL,Texas A&M,Pittsburgh,2025-04-23 20:19:00+00:00,Immediate,,
1532,2025,Jaden,McKinney,DL,UTEP,Southern Miss,2025-04-23 20:04:00+00:00,Immediate,0.83,3.0
1533,2025,Jaylen,Wester,LB,Colorado,Western Kentucky,2025-04-26 17:11:00+00:00,Immediate,0.83,3.0
1534,2025,Reagan,Gill,IOL,SMU,McNeese,2025-05-12 15:33:00+00:00,Immediate,,3.0
1535,2025,Jamarrion,Solomon,DL,Florida International,Charlotte,2025-04-23 22:58:00+00:00,Immediate,0.87,3.0
1536,2025,Simeon,Price,RB,Coastal Carolina,Colorado,2025-06-12 14:56:00+00:00,Immediate,0.83,3.0
1537,2025,Mason,Woods,LB,Kent State,,2025-07-28 00:53:28+00:00,Withdrawn,,2.0
1538,2025,Davon,Mitchell,TE,Oklahoma,Louisville,2025-05-04 20:24:00+00:00,Immediate,0.87,3.0
1539,2025,Marcel,Williams,WR,Marshall,Akron,2025-07-27 23:09:00+00:00,Immediate,,3.0
1540,2025,Logic,Hudgens,CB,Florida Atlantic,Texas-Rio Grande Valley,2025-06-14 05:19:00+00:00,Immediate,,3.0
1541,2025,Greg,Burrell,RB,Texas State,,2025-04-22 01:20:00+00:00,Withdrawn,0.85,3.0
1542,2025,Denis,Lynch,K,USC,San José State,2025-05-06 12:43:00+00:00,Immediate,,
1543,2025,Kolbe,Cage,S,Southern Miss,Northwestern State,2025-04-30 22:20:00+00:00,Immediate,,3.0
1544,2025,Carlos,Alvarado,K,Texas State,Stephen F. Austin,2025-05-24 22:03:00+00:00,Immediate,,
1545,2025,Christopher,Eaton Jr.,EDGE,Hampton,Sam Houston,2025-05-05 19:56:00+00:00,Immediate,0.82,3.0
1546,2025,Phillip,Lee,EDGE,Troy,Arkansas,2025-04-19 22:51:00+00:00,Immediate,0.88,3.0
1547,2025,Chasen,Johnson,CB,UCF,USC,2025-05-01 19:58:00+00:00,Immediate,0.88,3.0
1548,2025,Tyrane,Stewart,CB,North Carolina,North Texas,2025-05-06 23:36:00+00:00,Immediate,0.81,3.0
1549,2025,Var'Keyes,Gumms,TE,Arkansas,UNLV,2025-01-04 21:27:00+00:00,Immediate,0.85,3.0
1550,2025,Damon,Bankston,RB,Weber State,New Mexico,2025-01-10 15:52:00+00:00,Immediate,0.85,3.0
1551,2025,Javien,Cuff,WR,Buffalo,Texas-Rio Grande Valley,2025-05-12 02:16:00+00:00,Immediate,,2.0
1552,2025,Leo,Blackburn,WR,Georgia Tech,Georgia State,2025-01-10 06:00:00+00:00,Immediate,0.82,3.0
1553,2025,KC,Concepcion,WR,NC State,Texas A&M,2024-12-29 06:00:00+00:00,Immediate,0.94,4.0
1554,2025,Christian,Leary,WR,Georgia Tech,Western Michigan,2024-10-07 13:13:00+00:00,Immediate,0.83,3.0
1555,2025,Mycah,Pittman,WR,Utah,,2024-12-19 18:17:00+00:00,Immediate,,4.0
1556,2025,Josh,Meredith,WR,Washington State,,2025-01-02 05:31:22+00:00,Withdrawn,,3.0
1557,2025,Jaedon,Wilson,WR,Arkansas,UCLA,2024-10-01 14:22:00+00:00,Immediate,0.83,3.0
1558,2025,Ty,Washington,TE,Arkansas,Notre Dame,2024-12-25 18:15:00+00:00,Immediate,0.84,3.0
1559,2025,K.D.,Arnold,OT,Jacksonville State,UCLA,2025-01-08 01:43:00+00:00,Immediate,0.85,3.0
1560,2025,Jace,Arnold,CB,Wisconsin,Sam Houston,2025-01-08 04:35:00+00:00,Immediate,,3.0
1561,2025,Jack,Powers,IOL,Cornell,Missouri,2025-01-17 20:47:00+00:00,Immediate,0.82,3.0
1562,2025,Elias,Owens,EDGE,Bowling Green,,2025-04-22 22:04:00+00:00,Immediate,,3.0
1563,2025,Eric,Fletcher,CB,East Carolina,Oklahoma State,2025-04-22 01:20:00+00:00,Immediate,0.85,3.0
1564,2025,Baylor,Hayes,QB,East Tennessee State,Tulsa,2025-04-23 20:29:00+00:00,Immediate,0.82,3.0
1565,2025,Phaizon,Wilson,WR,Akron,UT Martin,2025-05-06 18:48:00+00:00,Immediate,,3.0
1566,2025,Trever,Jackson,QB,Florida State,Arkansas,2025-04-24 13:56:00+00:00,Immediate,0.85,3.0
1567,2025,Jimmy,Liston,IOL,Purdue,Utah State,2025-04-24 17:34:00+00:00,Immediate,0.78,2.0
1568,2025,Nathaniel,Chandler,DL,Sacred Heart,Toledo,2025-04-24 22:42:00+00:00,Immediate,0.82,3.0
1569,2025,Myles,Ewell,OT,Kansas,Missouri State,2025-04-23 15:34:00+00:00,Immediate,,
1570,2025,Tyler,Dostin,TE,UT Martin,West Florida,2025-07-18 15:31:00+00:00,Immediate,,3.0
1571,2025,Trey,Krause,S,Kansas State,Bryant,2025-04-23 22:08:00+00:00,Immediate,,2.0
1572,2025,Tyler,Scott,CB,Auburn,Georgia State,2025-04-19 23:57:00+00:00,Immediate,0.86,3.0
1573,2025,Semaj,James,CB,Troy,Hawai'i,2025-05-02 22:19:00+00:00,Immediate,0.81,3.0
1574,2025,Zach,Hobson,CB,West Virginia State,Old Dominion,2025-04-25 18:24:00+00:00,Immediate,,
1575,2025,Elijah,Culp,CB,Charlotte,James Madison,2025-05-05 13:40:34+00:00,Immediate,0.86,3.0
1576,2025,Ajay,Allen,RB,Florida International,Tulsa,2025-04-25 14:22:00+00:00,Immediate,0.85,3.0
1577,2025,Jerrod,Cameron,CB,Western Illinois,Texas-Permian Basin,2025-05-01 03:50:00+00:00,Immediate,,3.0
1578,2025,Rodrick,Pleasant,CB,Oregon,UCLA,2025-04-24 21:31:00+00:00,Immediate,0.87,3.0
1579,2025,Jamari,Person,WR,Colorado State,Liberty,2025-01-10 18:33:00+00:00,Immediate,0.84,3.0
1580,2025,Landon,Ibieta,WR,LSU,Nicholls,2025-02-05 22:10:00+00:00,Immediate,,3.0
1581,2025,Logan,Tanner,TE,San Diego State,Sacramento State,2024-12-26 19:27:00+00:00,Immediate,,3.0
1582,2025,Kendall,Karr,TE,Coastal Carolina,,2024-12-02 18:00:00+00:00,Immediate,,3.0
1583,2025,Tyler,Devera,TE,Elon,,2024-11-27 06:00:00+00:00,Immediate,,3.0
1584,2025,Dasan,McCullough,LB,Oklahoma,Nebraska,2024-12-22 19:56:00+00:00,Immediate,0.9,4.0
1585,2025,Kevin,Kalonji,OT,Maryland,Sam Houston,2025-05-06 12:42:00+00:00,Immediate,0.81,3.0
1586,2025,Bryson,Parker,S,Richmond,Stony Brook,2025-04-22 21:34:00+00:00,Immediate,0.84,3.0
1587,2025,Keshawn,Lynch,EDGE,Norfolk State,,2025-06-08 05:14:07+00:00,Withdrawn,,
1588,2025,Wesley,Edison,LB,Kansas,Coffeyville C.C.,2025-04-26 00:02:00+00:00,Immediate,,
1589,2025,Rocco,Nicholl,LB,Kent State,South Florida,2025-05-06 20:20:00+00:00,Immediate,0.82,3.0
1590,2025,Mohamed,Toure,LB,Rutgers,Miami,2025-04-26 04:47:00+00:00,Immediate,0.86,3.0
1591,2025,Ta'ir,Brooks,WR,UTEP,Charlotte,2025-05-08 02:49:00+00:00,Immediate,0.83,3.0
1592,2025,Bai,Jobe,EDGE,Kansas,Miami (OH),2025-04-21 14:09:00+00:00,Immediate,0.85,3.0
1593,2025,Pig,Cage,S,Louisiana Tech,Incarnate Word,2025-01-08 21:43:00+00:00,Immediate,,3.0
1594,2025,Chase,Carter,DL,Incarnate Word,Memphis,2024-12-25 06:00:00+00:00,Immediate,0.85,3.0
1595,2025,Chase,Nenad,WR,Yale,,2024-11-27 06:00:00+00:00,Immediate,,3.0
1596,2025,Justin,Kimber,WR,UL Monroe,UT-Rio Grande Valley,2025-01-15 12:55:00+00:00,Immediate,,3.0
1597,2025,Jayden,Weber,WR,Sacramento State,,2024-11-28 06:00:00+00:00,Immediate,,2.0
1598,2025,Trayvon,Rudolph,WR,Northern Illinois,Toledo,2025-01-18 21:32:00+00:00,Immediate,0.86,3.0
1599,2025,Bobby,Golden,WR,Akron,Louisville,2025-01-13 16:22:00+00:00,Immediate,0.87,3.0
1600,2025,Luke,Seib,WR,UTEP,Louisiana Tech,2025-01-12 20:03:00+00:00,Immediate,0.8,3.0
1601,2025,Joshua,Pierre-Louis,CB,West Georgia,Marshall,2025-01-19 15:50:00+00:00,Immediate,,3.0
1602,2025,Horatio,Fields,WR,Wake Forest,Auburn,2024-12-19 19:48:00+00:00,Immediate,0.92,4.0
1603,2025,Michael,Merdinger,QB,North Carolina,Liberty,2025-01-10 16:21:00+00:00,Immediate,0.86,3.0
1604,2025,Terrez,Worthy,RB,Temple,,2025-01-23 06:00:00+00:00,Withdrawn,,
1605,2025,Zackary,Drawdy,WR,UConn,Indiana State,2025-04-22 01:39:00+00:00,Immediate,,3.0
1606,2025,DJ,Stepney,S,Marshall,Akron,2025-05-18 20:46:00+00:00,Immediate,0.82,3.0
1607,2025,Savion,Riley,S,Colorado,Georgia Tech,2025-04-19 17:57:00+00:00,Immediate,0.84,3.0
1608,2025,Dylan,Tucker,CB,Elon,Utah State,2025-04-21 21:13:00+00:00,Immediate,0.83,3.0
1609,2025,Luke,Colella,WR,Princeton,Villanova,2025-04-25 16:37:00+00:00,Immediate,,
1610,2025,Charlotin,Charles,LB,Fresno State,,2025-04-26 02:32:00+00:00,Immediate,,3.0
1611,2025,Caleb,Walker,S,St. Thomas,UTEP,2025-05-02 19:24:00+00:00,Immediate,0.82,3.0
1612,2025,Eric,Willis III,WR,PennWest California,UTEP,2025-05-01 16:31:00+00:00,Immediate,0.82,3.0
1613,2025,Kasen,Carpenter,IOL,Tulsa,Oklahoma State,2024-12-02 21:23:00+00:00,Immediate,0.83,3.0
1614,2025,Talyn,Hunter,IOL,Old Dominion,,2024-10-29 14:40:00+00:00,Immediate,0.79,2.0
1615,2025,Austin,Gentle,IOL,Harvard,Memphis,2024-12-19 18:36:13+00:00,Immediate,0.85,3.0
1616,2025,Derek,Simmons,OT,Western Carolina,Oklahoma,2024-12-19 17:26:00+00:00,Immediate,0.88,3.0
1617,2025,David,Fisher,CB,Sam Houston,North Texas,2024-12-22 04:01:00+00:00,Immediate,0.82,3.0
1618,2025,Justyn,Rhett,S,Georgia,Nebraska,2024-12-22 02:52:00+00:00,Immediate,0.86,3.0
1619,2025,Marcus,Williams,OT,TCU,,2024-11-13 12:49:00+00:00,Immediate,,3.0
1620,2025,Eli,Sutton,IOL,North Carolina,Austin Peay,2025-01-20 02:16:00+00:00,Immediate,,4.0
1621,2025,Tommy,Matheson,IOL,Princeton,Boston College,2025-01-13 06:00:00+00:00,Immediate,0.84,3.0
1622,2025,Jake,Jensen,QB,USC,Montana,2024-12-19 06:00:00+00:00,Immediate,0.83,3.0
1623,2025,J’Shun,Bodiford,OT,Middle Tennessee,,2024-11-13 19:26:00+00:00,Immediate,,3.0
1624,2025,Cazeem,Moore,EDGE,Elon,Virginia,2024-12-19 16:25:00+00:00,Immediate,0.86,3.0
1625,2025,Caden,Kitler,IOL,UCF,Arkansas,2024-12-19 16:10:00+00:00,Immediate,0.86,3.0
1626,2025,Malachi,Madison,DL,Virginia Tech,Massachusetts,2024-12-19 15:35:00+00:00,Immediate,0.84,3.0
1627,2025,Marcos,Davila,QB,Purdue,Nebraska,2024-12-21 03:07:00+00:00,Immediate,0.87,3.0
1628,2025,Braylen,Ragland,QB,Georgia State,Alabama State,2024-12-21 03:03:51+00:00,Immediate,,3.0
1629,2025,Davis,Watson,OT,Cornell,,2024-10-10 05:00:00+00:00,Immediate,,
1630,2025,Miles,Davis,RB,BYU,Utah State,2024-12-21 02:52:00+00:00,Immediate,0.81,3.0
1631,2025,Tayvion,Galloway,TE,Purdue,Middle Tennessee,2024-12-21 02:48:00+00:00,Immediate,0.85,3.0
1632,2025,Keeshawn,Silver,DL,Kentucky,USC,2024-12-19 16:50:00+00:00,Immediate,0.91,4.0
1633,2025,Jacob,Norcross,IOL,Kennesaw State,Memphis,2024-12-24 21:30:00+00:00,Immediate,0.85,3.0
1634,2025,Tupu,Alualu,DL,San Diego State,,2024-12-29 06:00:00+00:00,Immediate,,
1635,2025,Jamar,Rucks,EDGE,Kennesaw State,,2025-01-20 23:49:46+00:00,Withdrawn,,3.0
1636,2025,Jason,Brooks Jr.,IOL,Oklahoma State,Houston,2024-12-12 21:01:00+00:00,Immediate,0.85,3.0
1637,2025,Tyson,Watson,DL,Massachusetts,Campbell,2024-12-24 20:11:00+00:00,Immediate,,3.0
1638,2025,Phoenix,Rose,CB,Sacramento State,College of San Mateo,2025-05-05 20:07:00+00:00,Immediate,,3.0
1639,2025,Jalen,Brown,WR,Florida State,Arkansas,2025-05-05 02:46:00+00:00,Immediate,0.86,3.0
1640,2025,TJ,Finley,QB,Tulane,Georgia State,2025-04-25 16:28:00+00:00,Immediate,0.85,3.0
1641,2025,Zack,Owens,IOL,Colorado,Mississippi State,2025-04-23 22:21:00+00:00,Immediate,0.86,3.0
1642,2025,Dylan,Rizk,QB,UCF,Stanford,2025-04-25 00:23:00+00:00,Immediate,0.86,3.0
1643,2025,Jake,Stonebraker,LB,Kansas State,Austin Peay,2025-04-23 16:59:00+00:00,Immediate,,3.0
1644,2025,Jaylen,Moson,CB,Furman,Utah,2025-04-22 18:21:00+00:00,Immediate,0.85,3.0
1645,2025,Don,Munnerlyn,EDGE,Toledo,UTSA,2025-04-25 13:47:00+00:00,Immediate,0.81,3.0
1646,2025,Beni,Mwamba,CB,Chattanooga,Memphis,2025-04-21 17:58:00+00:00,Immediate,0.85,3.0
1647,2025,Kaven,Call,EDGE,UCF,East Tennessee State,2024-12-29 21:14:00+00:00,Immediate,0.8,3.0
1648,2025,Jacob,Petersen,TE,Holy Cross,Toledo,2025-01-16 15:47:00+00:00,Immediate,0.85,3.0
1649,2025,Bryce,Myers,TE,Pennsylvania,,2024-11-25 16:54:00+00:00,Immediate,,
1650,2025,Leron,Husbands,TE,Maryland,Tulane,2025-01-06 02:15:00+00:00,Immediate,0.8,3.0
1651,2025,Arian,Gregory,LB,Southern Miss,,2025-04-03 18:43:00+00:00,Immediate,,3.0
1652,2025,Horace,Lockett,DL,Georgia Tech,UCF,2024-12-25 16:38:00+00:00,Immediate,0.86,3.0
1653,2025,Thomarius,Walker,DL,Kennesaw State,Memphis,2024-11-11 15:43:00+00:00,Immediate,0.85,3.0
1654,2025,John,Bock II,IOL,Florida International,Tulane,2024-12-13 00:08:00+00:00,Immediate,,3.0
1655,2025,Micah,Riley,TE,Auburn,Texas A&M,2024-12-12 23:56:00+00:00,Immediate,0.88,3.0
1656,2025,Nick,Booker-Brown,DL,UTSA,Norfolk State,2024-12-27 06:00:00+00:00,Immediate,,3.0
1657,2025,Jaelen,Smith,WR,Michigan State,UTSA,2024-12-18 19:29:00+00:00,Immediate,0.85,3.0
1658,2025,Terrence,Moore,IOL,Pittsburgh,Toledo,2024-12-12 22:12:00+00:00,Immediate,,3.0
1659,2025,Taran,Tyo,OT,Ball State,Cincinnati,2024-12-12 21:36:00+00:00,Immediate,0.84,3.0
1660,2025,Joe,Crocker,OT,Louisville,Baylor,2024-12-18 19:08:00+00:00,Immediate,0.84,3.0
1661,2025,Chris,Dietrich,QB,Temple,Bucknell,2024-12-12 18:20:00+00:00,Immediate,,3.0
1662,2025,Luther,McCoy,DL,Minnesota,Hawai'i,2025-01-12 18:55:00+00:00,Immediate,,3.0
1663,2025,Demarcus,Hendricks,EDGE,Texas A&M-Kingsville,,2024-11-25 22:52:00+00:00,Immediate,,3.0
1664,2025,Jaylen,Thompson,S,Michigan State,Memphis,2025-01-09 00:07:00+00:00,Immediate,,3.0
1665,2025,Carson,Kent,TE,Kennesaw State,Oklahoma,2024-12-23 15:10:00+00:00,Immediate,0.84,3.0
1666,2025,Max,Dowling,TE,UT Martin,Massachusetts,2024-12-20 06:00:00+00:00,Immediate,,
1667,2025,Zachariah,Branch,WR,USC,Georgia,2025-01-05 21:29:00+00:00,Immediate,0.95,4.0
1668,2025,Joshua,Hardy,EDGE,North Carolina A&T,Weber State,2025-02-05 23:20:00+00:00,Immediate,,3.0
1669,2025,Bangally,Kamara,LB,South Carolina,Kansas,2024-10-08 19:04:00+00:00,Immediate,0.87,3.0
1670,2025,Tahj,Bullock,QB,Akron,Colorado State,2025-05-03 22:12:00+00:00,Immediate,0.84,3.0
1671,2025,Rod,Orr Jr.,OT,Toledo,UAB,2025-05-31 22:17:00+00:00,Immediate,,4.0
1672,2025,TrayVaughn,Swanigan,DL,Coastal Carolina,Southern Utah,2025-05-04 19:03:00+00:00,Immediate,,
1673,2025,Wyatt,Becker,QB,Utah,Princeton,2025-05-29 11:05:00+00:00,Immediate,,3.0
1674,2025,Kabriel,Anderson-Dale,LB,North Texas,Northwestern State,2025-05-02 19:55:00+00:00,Immediate,,3.0
1675,2025,Eli,Stein,LS,Wisconsin,Cincinnati,2025-04-23 00:04:00+00:00,Immediate,,2.0
1676,2025,Helaman,Ofahengaue,LB,Utah,Utah Tech,2025-07-28 00:50:00+00:00,Immediate,,2.0
1677,2025,Stefon,Young-Rolle,DL,Alabama State,Tennessee Tech,2025-05-15 23:36:00+00:00,Immediate,,
1678,2025,Brent,Helton,IOL,Iowa State,Arizona State,2025-04-28 16:41:00+00:00,Immediate,0.84,3.0
1679,2025,Jonathan,Jean,S,Rice,East Carolina,2025-05-11 01:12:00+00:00,Immediate,0.82,3.0
1680,2025,Bryce,Capers,EDGE,Florida,,2024-12-02 06:00:00+00:00,Immediate,,3.0
1681,2025,Tyler,Huenemann,DL,Harvard,,2024-11-26 21:13:00+00:00,Immediate,,3.0
1682,2025,Brandon,Svets,EDGE,Harvard,,2024-11-27 02:02:00+00:00,Immediate,,3.0
1683,2025,Danny,Royster,EDGE,Ball State,,2024-11-18 18:05:00+00:00,Immediate,,3.0
1684,2025,Jahon,Myers,EDGE,Kennesaw State,Florida A&M,2025-01-14 06:00:00+00:00,Immediate,,
1685,2025,Tai,Newhouse,DL,Tulsa,,2025-01-21 18:34:17+00:00,Withdrawn,,2.0
1686,2025,Alvin,Gulley Jr.,DL,Yale,,2024-11-25 20:45:00+00:00,Immediate,,2.0
1687,2025,Jaylan,Jarrett,DL,Kennesaw State,,2024-11-11 22:00:00+00:00,Immediate,,
1688,2025,Da'Shawn,Womack,EDGE,LSU,Ole Miss,2024-12-12 15:34:00+00:00,Immediate,0.9,4.0
1689,2025,Owen,Ostroski,EDGE,Tulsa,Northern Iowa,2025-01-09 02:07:00+00:00,Immediate,,3.0
1690,2025,Chris,Davis Jr.,EDGE,Georgia State,East Tennessee State,2025-01-30 17:21:48+00:00,Immediate,,3.0
1691,2025,Jacob,Psyk,DL,Harvard,UC Davis,2025-01-17 15:44:00+00:00,Immediate,,3.0
1692,2025,Marcus,Howard,EDGE,Northern Colorado,Austin Peay,2025-01-02 00:23:00+00:00,Immediate,,
1693,2025,Clev,Lubin,EDGE,Coastal Carolina,Louisville,2024-12-21 22:24:00+00:00,Immediate,0.87,3.0
1694,2025,Garrett,Morphis,IOL,Texas Tech,Northwestern State,2025-01-08 20:29:00+00:00,Immediate,,
1695,2025,Jalen,McClendon,CB,Tennessee State,Bowling Green,2025-04-28 20:02:00+00:00,Immediate,0.85,3.0
1696,2025,Kirkland,Michaux,QB,Illinois,Mary Hardin-Baylor,2025-07-28 01:46:00+00:00,Immediate,,
1697,2025,James,Schott,EDGE,Michigan State,Miami (OH),2025-04-23 21:13:00+00:00,Immediate,0.84,3.0
1698,2025,Moritz,Schmoranzer,IOL,Pittsburgh,App State,2025-04-22 20:20:00+00:00,Immediate,0.84,3.0
1699,2025,Trebor,Pena,WR,Syracuse,Penn State,2025-04-26 17:15:00+00:00,Immediate,0.91,4.0
1700,2025,John,Grant III,TE,Coastal Carolina,South Carolina State,2025-05-12 15:31:00+00:00,Immediate,,3.0
1701,2025,Jordan,McCants,WR,Jacksonville State,West Virginia,2025-04-25 01:35:00+00:00,Immediate,0.83,3.0
1702,2025,Solomon,Tuliaupupu,EDGE,USC,Montana,2025-04-01 02:23:00+00:00,Immediate,,4.0
1703,2025,Conner,Weigman,QB,Texas A&M,Houston,2024-12-12 05:30:00+00:00,Immediate,0.91,4.0
1704,2025,Cole,Wisniewski,S,North Dakota State,Texas Tech,2024-12-12 05:18:00+00:00,Immediate,0.89,3.0
1705,2025,Reggie,Peterson,LB,Florida International,,2024-12-01 19:29:00+00:00,Immediate,,3.0
1706,2025,Marcus,Alexander,LB,Harvard,,2024-11-26 01:30:00+00:00,Immediate,,2.0
1707,2025,Tyler,Lepolo,LB,Temple,,2024-11-29 20:15:00+00:00,Immediate,,2.0
1708,2025,Amir,Johnson,OT,Merrimack,Boston College,2024-12-18 17:51:00+00:00,Immediate,0.86,3.0
1709,2025,John,Tessmann,LB,Davidson,,2024-11-29 20:36:00+00:00,Immediate,,
1710,2025,Brandon,Rawls,LB,Saginaw Valley State,Oklahoma State,2024-12-18 17:35:00+00:00,Immediate,0.86,3.0
1711,2025,Drew,Francis,LB,Middle Tennessee,East Tennessee State,2025-02-06 19:30:00+00:00,Immediate,,3.0
1712,2025,Garland,Benyard,LB,Kennesaw State,,2025-01-20 23:48:02+00:00,Withdrawn,,
1713,2025,Tyson,Meiguez,LB,Murray State,Duquesne,2025-01-04 23:38:00+00:00,Immediate,,3.0
1714,2025,Dallas,Walker IV,DL,Western Kentucky,Auburn,2024-12-18 16:40:00+00:00,Immediate,0.86,3.0
1715,2025,Phillip,Daniels,OT,Minnesota,Ohio State,2024-12-18 16:09:00+00:00,Immediate,0.91,4.0
1716,2025,Kam,Sallis,LB,Kansas State,Jackson State,2025-01-20 18:52:00+00:00,Immediate,,3.0
1717,2025,Jayven,Williams,CB,Kennesaw State,Mississippi State,2024-11-15 19:18:00+00:00,Immediate,0.84,3.0
1718,2025,Brock,Stukes,IOL,North Carolina A&T,NC State,2024-12-18 16:04:00+00:00,Immediate,0.85,3.0
1719,2025,Dominick,Giudice,IOL,Michigan,Missouri,2024-12-21 00:28:00+00:00,Immediate,0.87,3.0
1720,2025,Cameron,Upshaw Jr.,S,Memphis,UTSA,2024-12-24 21:27:00+00:00,Immediate,0.83,3.0
1721,2025,Lucas,Austin,OT,West Virginia,Virginia Tech,2025-01-06 20:59:00+00:00,Immediate,0.85,3.0
1722,2025,Jaren,Hamilton,WR,Alabama,Arizona State,2025-01-13 20:00:00+00:00,Immediate,0.87,3.0
1723,2025,DD,Snyder,S,Ball State,Massachusetts,2025-01-08 20:46:00+00:00,Immediate,0.83,3.0
1724,2025,Nathaniel,Wallace-Dilling,P,UConn,Texas-Rio Grande Valley,2025-05-01 19:29:00+00:00,Immediate,,
1725,2025,Nico,Iamaleava,QB,Tennessee,UCLA,2025-04-20 19:53:00+00:00,Immediate,0.98,5.0
1726,2025,E.J.,Wilson,RB,Temple,Abilene Christian,2025-07-27 13:26:00+00:00,Immediate,,3.0
1727,2025,George,Wilson,EDGE,Campbell,South Carolina,2025-04-23 16:04:00+00:00,Immediate,0.86,3.0
1728,2025,Titus,Ivy,WR,Virginia,Kilgore College,2025-06-09 17:32:00+00:00,Immediate,,
1729,2025,Wade,Helton,IOL,Iowa State,Arizona State,2025-04-28 16:40:00+00:00,Immediate,0.85,3.0
1730,2025,Max,Reese,TE,Eastern Michigan,Mississippi State,2025-04-25 16:08:00+00:00,Immediate,0.86,3.0
1731,2025,Chase,Riedel,IOL,Toledo,Lake Erie College,2025-07-02 23:53:00+00:00,Immediate,,
1732,2025,Zack,Boehly,OT,East Carolina,,2025-04-25 18:48:00+00:00,Immediate,,3.0
1733,2025,Ryan,Ward,TE,North Carolina,West Virginia,2025-04-25 18:48:00+00:00,Immediate,0.84,3.0
